team_name,variant_name,username,agreeableness,openness,conscientiousness,extraversion,neuroticism
BSP,random_forest,beloiseau,33.8625,68.75784842519687,33.898693535825544,26.66,47.72478239656519
BSP,random_forest,keep_on_sorting,43.27193341121496,63.390199803149606,23.324943535825547,41.99065272373541,58.994782396565185
BSP,random_forest,jadad21,29.7225,61.06139862204724,46.30738707165109,32.21875,44.27728239656519
BSP,random_forest,soberbean,46.97943341121495,59.48219783464569,35.77477414330218,30.935652723735405,55.372879586260744
BSP,random_forest,eileensariot,47.75625,51.19119881889765,35.249887071651095,36.39380544747082,56.18912958626075
BSP,random_forest,CharlesofValois,42.75318341121496,60.69099901574804,34.93869353582554,39.02005544747081,53.03853239656519
BSP,random_forest,bradbrawn,51.2375,47.65059940944882,51.67369353582555,40.70625,44.36154859484778
BSP,random_forest,nicol800,43.09068341121496,62.29704921259843,37.379830607476634,40.2375,44.20383099141297
BSP,random_forest,Svartsinn,48.65443341121496,52.22434940944882,45.09113707165109,46.476902723735414,48.31728239656519
BSP,random_forest,GrotesqueUnrest,51.02625,48.98264862204724,45.19369353582555,45.853152723735406,49.890298594847785
BSP,random_forest,VampyPoootyTang103,38.67148364485982,61.02849901574804,40.4775,45.28875,46.56926619828259
BSP,random_forest,Denasmee,59.2138668224299,57.24339665354332,41.04346767912772,34.6575,63.20228239656519
BSP,random_forest,wzeller,43.5275,69.51079921259843,26.72738707165109,34.805,58.705
BSP,random_forest,lindajav,50.1875,57.469749015748036,47.51119353582555,40.02875,49.4842661982826
BSP,random_forest,islimp,49.18125,52.934298228346464,40.681137071651094,38.45505544747082,57.20339578454334
BSP,random_forest,atomikitten13,39.27125,62.93519980314961,32.665,33.86690272373541,58.86494437939112
BSP,random_forest,goodthankyou,43.43625,76.81684940944882,37.44358060747664,39.86125,42.07125
BSP,random_forest,Japaliicious,47.195,64.36789960629922,36.461193535825544,34.19690272373541,46.07779859484777
BSP,random_forest,SexWomble,38.3275,68.52704921259843,51.73227414330218,37.26440272373541,46.07103239656519
BSP,random_forest,Yo-effing-lo,40.99375,46.45454921259843,43.444887071651095,38.21761089494163,50.615814793130376
BSP,random_forest,infinitelywallace,43.21693341121496,59.743499015748036,42.83727414330218,41.84,41.71103239656519
BSP,random_forest,Grandflute,52.50875,61.839948818897646,43.035,41.86125,52.671548594847785
BSP,random_forest,pseudomuffin,50.77818341121496,67.38469783464568,53.31869353582554,29.763152723735413,48.719782396565186
BSP,random_forest,Fearless_Sign,39.97068341121496,62.15869881889765,43.88619353582555,40.80005544747081,39.06926619828259
BSP,random_forest,KapabelSnabel,49.7538668224299,58.49579921259843,37.18875,42.91125,56.47361338797815
BSP,random_forest,Agentketter,46.636366822429906,61.97039960629922,43.425,41.99,45.283016198282596
BSP,random_forest,Onslaught_Fei,38.57330023364486,63.89869881889765,43.36841121495327,43.003152723735404,39.55
BSP,random_forest,PhankLoL,45.04511682242991,65.65994881889765,36.46971767912773,32.84940272373541,57.05125
BSP,random_forest,notsofasthun,48.02386682242991,66.15139862204724,32.64375,27.5875,61.23029859484778
BSP,random_forest,Vacume1234,38.057733644859816,59.72434940944882,34.72119353582555,48.92875,49.98103239656519
BSP,random_forest,Erudite_Caveman,45.03091705607477,62.883949803149605,38.6425,47.26,43.338016198282595
BSP,random_forest,VAOTOMARNOCU,32.86875,62.050399606299216,43.40119353582555,44.11940272373541,25.1875
BSP,random_forest,Kerbogha,38.372050233644856,52.45204921259843,44.77983060747663,35.81625,45.08603239656519
BSP,random_forest,un_passant,35.295,68.59164960629921,42.214661214953274,46.08,31.29853239656519
BSP,random_forest,Mkmcat,40.19273364485981,62.22704921259843,36.81488707165109,51.28875,47.47133099141296
BSP,random_forest,stopspammingme,51.62261682242991,58.81329921259843,34.74613707165109,41.8275,55.939266198282596
BSP,random_forest,smrtalec_ott,45.33443341121495,61.95494881889765,40.39613707165109,41.32,48.86456479313037
BSP,random_forest,SisterCee,49.33261682242991,66.38494881889764,48.99125,46.335652723735414,45.90529859484777
BSP,random_forest,TheRealDonaldTrump__,32.4175,69.98644980314961,43.16835475077882,53.505,39.67625
BSP,random_forest,loper42,51.99761682242991,68.65559940944883,43.86488707165109,35.035,43.894266198282594
BSP,random_forest,wtmh,34.03773364485981,62.34204921259843,37.70494353582555,32.73125,56.774048594847784
BSP,random_forest,Lerge-ish,35.425,74.38454921259843,32.23738707165109,45.77,57.574266198282594
BSP,random_forest,keepitsalty,39.795,74.26125,50.91738707165109,45.7925,49.7775
BSP,random_forest,-BigSexy-,38.00943341121495,61.51159842519685,38.18119353582554,27.5725,53.5867661982826
BSP,random_forest,DrunkardGandalf,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,mirandaderp,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,thenowhereman36,48.56125,63.41684940944882,42.32363707165109,46.10875,53.929347189695555
BSP,random_forest,DarthSunshine,45.02375,55.55059940944882,38.7,31.306902723735412,53.39641198282594
BSP,random_forest,thenewnum2,43.66,52.70349901574804,45.42375,44.8075,45.98176619828259
BSP,random_forest,coolmuffin121,48.6525,48.24304822834646,38.70477414330218,33.90375,52.79317818110852
BSP,random_forest,neoncrisis,48.09943341121496,53.413949803149606,44.309774143302185,51.13375,50.67103239656519
BSP,random_forest,agm66,38.369433411214956,60.92599901574804,43.02988707165109,20.7925,50.12353239656519
BSP,random_forest,RunAMuckGirl,56.03943341121496,62.85119881889764,36.28369353582555,43.33375,64.3875
BSP,random_forest,azavii,35.12455023364486,51.226198818897636,38.19,35.355,48.471766198282594
BSP,random_forest,klowny,42.00193341121496,55.34125,51.9175,39.87125,47.524048594847784
BSP,random_forest,llewesdarb,50.48,57.86454921259843,38.06488707165109,28.650652723735405,61.90331479313036
BSP,random_forest,pat5168,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,bIackhoIe,40.3225,53.48724901574804,37.045,39.76375,50.979782396565184
BSP,random_forest,mdhh99,53.48443341121496,57.66559940944882,44.896080607476634,33.35255544747082,56.06994437939112
BSP,random_forest,Replicant28,45.11693341121496,64.3598976377953,37.52738707165109,40.413805447470814,53.006847189695556
BSP,random_forest,krishol,47.07011682242991,67.0300974409449,34.11625,26.05,51.604863387978156
BSP,random_forest,nbyung09,46.3788668224299,59.29974901574804,40.14244353582555,39.8425,48.362064793130365
BSP,random_forest,jlwz,39.511366822429906,54.458698818897645,41.10738707165109,43.9581527237354,52.18676619828259
BSP,random_forest,chocolaterainbows,51.16523364485981,71.02764862204725,39.58113707165109,40.7675,53.54758099141296
BSP,random_forest,EvergreenCash,42.244433411214956,68.07829921259844,36.71494353582555,38.46,45.35801619828259
BSP,random_forest,jitsman,41.96193341121495,65.41164960629922,38.62738707165109,45.4,54.939048594847776
BSP,random_forest,kai333,43.46966705607477,71.30619881889764,43.8975,42.43875,55.89801619828259
BSP,random_forest,deyesed,37.186033878504674,66.65329921259843,40.82869353582554,39.4325,45.925
BSP,random_forest,korinth86,39.7125,67.23289960629921,42.26369353582555,31.2875,44.13625
BSP,random_forest,liberationnation24,45.6775,62.552448818897645,43.15210475077882,33.18695817120622,44.932282396565185
BSP,random_forest,angelsambition,37.45125,76.52309940944882,36.34483060747664,37.40375,37.23103239656519
BSP,random_forest,yunglethe,45.70875,65.55349901574805,39.06625,38.3725,67.78831479313038
BSP,random_forest,avidmtnrunner,43.63443341121495,57.269549212598434,41.09994353582555,43.185,48.21551619828259
BSP,random_forest,inkwisitive,45.638300233644856,63.84224901574804,38.72227414330218,32.53690272373541,54.14236338797816
BSP,random_forest,hapaonthemainland,52.9925,65.31489763779528,41.19738707165109,43.45440272373541,55.47662958626074
BSP,random_forest,vayyiqra,36.24228387850467,74.25329921259844,30.533693535825545,33.66375,62.95706479313038
BSP,random_forest,spyrokie,45.23375,60.55784842519685,36.81488707165109,25.89375,65.24228239656519
BSP,random_forest,spamdown,35.5125,69.24244881889764,32.80863707165109,30.9325,67.67331479313037
BSP,random_forest,kjfhpiugydg,47.14910046728972,62.87269980314961,47.027330607476635,51.8575,45.295
BSP,random_forest,HippeHoppe,26.618183411214954,70.99809940944883,27.514887071651092,39.2375,40.5525
BSP,random_forest,ethanambrose,39.66523364485982,67.65034842519687,37.35494353582555,34.67,36.984863387978145
BSP,random_forest,marebaer,51.205683411214956,52.625348425196854,41.172387071651094,43.445,49.99404859484778
BSP,random_forest,gerudothiief,49.18375,53.76054822834647,43.98369353582555,47.8356527237354,50.714266198282594
BSP,random_forest,PokemonMaster999,52.47068341121495,48.93329921259842,39.58869353582555,35.681902723735405,58.570814793130374
BSP,random_forest,bigboxtown,41.91568341121496,67.6476998031496,40.21613707165109,22.2575,49.55875
BSP,random_forest,TheDutchIdiot,29.663300233644865,60.46349901574804,42.81352414330218,36.13940272373541,50.906548594847784
BSP,random_forest,dankthewank,40.24,54.25039960629922,42.96369353582555,25.9625,64.33228239656519
BSP,random_forest,Lindethiel,40.01068341121495,82.6425,36.55358060747664,39.33625,54.925298594847774
BSP,random_forest,dm212_,44.83693341121496,56.433698818897646,42.882387071651095,46.5925,53.2742661982826
BSP,random_forest,Timekeeper81,46.09625,65.70289960629921,33.91,32.229402723735404,56.252282396565185
BSP,random_forest,ppfftt,29.51,60.62389862204724,47.99477414330217,30.2675,63.103532396565186
BSP,random_forest,queenatstormsend,63.98,60.350297244094506,42.77983060747663,41.35005544747082,57.62633099141297
BSP,random_forest,melonmelly,49.03193341121496,52.98224901574803,43.61238707165109,45.388805447470816,56.188532396565186
BSP,random_forest,bonkrood,40.7425,53.79804822834646,35.825,29.670652723735408,64.80353239656519
BSP,random_forest,Dan_G1024,41.348300233644856,55.726849409448825,39.77971767912773,43.832555447470824,47.67059718969556
BSP,random_forest,Ichanoggin,54.299433411214956,45.160399606299215,42.90733060747663,42.63070817120622,51.23853239656519
BSP,random_forest,fluoroamine,34.93136682242991,75.34869881889765,27.249943535825548,44.45,43.766766198282596
BSP,random_forest,betabux,50.99886682242991,50.33894980314961,50.13619353582555,45.6856527237354,48.924266198282595
BSP,random_forest,pixel_pwnage,38.5875,66.91809940944883,32.093693535825544,45.935,50.0175
BSP,random_forest,yelpet,47.5275,64.27724901574804,35.83238707165109,36.8725,44.82654859484778
BSP,random_forest,AncientSwordRage,42.60693341121496,50.86349901574803,43.15119353582555,37.28875,45.37956479313038
BSP,random_forest,JohnKog,41.9,64.97434940944882,48.54238707165109,45.195,33.736766198282595
BSP,random_forest,Kohflot,46.11443341121495,68.79414960629921,42.872330607476634,48.9669027237354,41.43676619828259
BSP,random_forest,TitusVI,28.3875,56.32289960629922,32.56494353582555,20.525,58.24103239656519
BSP,random_forest,soturf,32.6225,72.37394980314961,26.541137071651093,30.99,42.56926619828259
BSP,random_forest,zuluthrone,42.37068341121495,80.76394980314961,37.00608060747664,45.01875,58.081032396565185
BSP,random_forest,Tyrant2468,50.20023364485981,51.43869881889765,47.89994353582555,49.9875,52.080298594847775
BSP,random_forest,regrettablenamehere,50.07410046728972,57.47334547244097,35.17,30.06125,58.64279859484778
BSP,random_forest,tokyoites,39.45523364485982,49.76099901574804,38.02858060747664,41.04815272373541,54.604266198282595
BSP,random_forest,allotherthings,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,JMB-X,44.0875,60.352448818897635,34.68488707165109,33.77625,62.34853239656519
BSP,random_forest,kek_mit_uns,40.50193341121495,70.7275,35.0625,44.1294027237354,34.290516198282596
BSP,random_forest,itstrue_ididnotlie,55.505,68.46184940944882,46.89125,28.2125,48.135
BSP,random_forest,Djzongreethesecond,31.985233644859818,67.39204921259844,27.729887071651092,40.165,58.135298594847775
BSP,random_forest,ookaysee,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,masterpotato45,37.46068341121495,65.90639862204725,42.42113707165109,33.71125,44.394048594847774
BSP,random_forest,DejWoSWK,45.68443341121496,56.36994881889765,38.65858060747664,36.6975,50.49133099141297
BSP,random_forest,stelladeli,53.7475,71.70099901574802,33.46738707165109,31.15125,59.072282396565186
BSP,random_forest,Vixen_Lucina,40.27330023364486,66.55909842519685,32.37375,37.63375,38.9125
BSP,random_forest,chaosdiver,39.82125,66.96539960629921,28.46,48.3425,61.165516198282596
BSP,random_forest,ManusKing,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,LawOfPower,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,CharmingArsenal,49.0475,58.96284842519686,38.26488707165109,29.86315272373541,57.362282396565185
BSP,random_forest,sekazi,38.70011682242991,44.37539960629922,46.22119353582555,24.891902723735413,50.045814793130376
BSP,random_forest,KekiKami,42.8701168224299,61.53994881889765,29.069774143302183,38.10130544747082,66.59404859484778
BSP,random_forest,FreemanPL,50.4413668224299,57.13289960629922,38.8075,49.494402723735405,45.924266198282595
BSP,random_forest,Kodiologist,33.38193341121495,73.3251998031496,22.41113707165109,37.995,57.92779859484778
BSP,random_forest,AureliusPendragon,42.985,72.09579921259844,38.15608060747664,48.8125,42.1717661982826
BSP,random_forest,IPv8,41.93443341121496,53.66954921259842,43.501137071651094,40.03625,46.81956479313037
BSP,random_forest,MadeToCrave,48.46068341121495,60.56019980314961,42.115,43.87875,48.56051619828259
BSP,random_forest,TheAspiringTitan,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,PanditaExpress,41.05375,69.15079921259843,37.48477414330218,36.9575,36.895
BSP,random_forest,WiseGains,47.085,64.87994881889765,45.918580607476635,49.745652723735404,54.74883099141297
BSP,random_forest,Time_Animal,38.14966705607477,65.37539960629921,30.762443535825547,29.59375,50.85875
BSP,random_forest,heliotach712,32.43160046728972,69.59875,28.733637071651092,32.39625,49.06625
BSP,random_forest,Stellarvore1384,43.4575,59.139349409448826,53.841080607476634,22.59315272373541,53.75654859484777
BSP,random_forest,Nerfworthy,53.11443341121495,55.50119881889765,38.04744353582554,28.955,69.6692661982826
BSP,random_forest,rotanocaB,62.9875,66.11179822834646,49.64375,31.82625,55.14369437939112
BSP,random_forest,kremlinmirrors,49.25125,61.86969783464568,50.92619353582555,39.095,54.92611338797815
BSP,random_forest,SirJiggart,57.6625,58.957049212598434,35.61858060747664,29.95375,59.83831479313037
BSP,random_forest,iinnssoommnniiaacc,40.55568341121496,69.93724901574804,35.25369353582555,26.51,47.16176619828259
BSP,random_forest,cydneywithac,48.3888668224299,44.32224901574803,46.40988707165109,35.625,59.32279859484778
BSP,random_forest,CaligarisMirror,52.16,60.524349409448824,41.4275,47.111902723735405,53.58404859484778
BSP,random_forest,ACE_C0ND0R,37.18160046728972,58.1,37.07721767912773,33.25565272373541,43.256330991412966
BSP,random_forest,ThatOneCanadian,42.60193341121496,53.92824803149607,39.768580607476636,42.31945817120622,47.31706479313038
BSP,random_forest,Lwhoop,29.03125,63.53684940944882,39.05863707165109,28.6925,50.665516198282596
BSP,random_forest,buckarina,41.86,68.13599901574804,40.25858060747664,53.04125,44.205
BSP,random_forest,TheDoctorShrimp,36.418183411214955,77.92579921259843,27.741024143302184,36.93375,55.70154859484777
BSP,random_forest,Jaydee780,36.713983644859816,63.42244881889765,30.405,34.6775,42.456032396565185
BSP,random_forest,realsyberg,57.1125,53.74139862204726,45.156137071651095,45.1075,49.12426619828259
BSP,random_forest,Largeblackmanatkfc,44.823183411214956,57.78289960629922,49.72488707165109,49.17,49.1
BSP,random_forest,snufflehum,37.333183411214954,59.42644980314961,44.52738707165109,45.018152723735405,51.51
BSP,random_forest,MontyPiethon,47.97318341121496,58.47934940944882,41.42363707165109,43.15625,52.795814793130376
BSP,random_forest,5il3nc3r,42.67875,56.158898622047246,41.895,34.19630544747082,46.28978239656519
BSP,random_forest,Scending,52.32193341121495,48.247899606299214,42.56375,39.45875,52.15779859484778
BSP,random_forest,notworking6,35.81943341121495,71.95164960629921,19.686080607476637,34.9225,59.242064793130375
BSP,random_forest,Philosofikal,46.2026168224299,70.17144980314961,32.364774143302185,46.38,41.6675
BSP,random_forest,INFJediHatesSand,39.013300233644856,72.79954921259844,39.46875,40.76375,42.3825
BSP,random_forest,caysha,53.92068341121496,53.487899606299216,45.363580607476635,42.984402723735414,51.80904859484778
BSP,random_forest,qhp,46.76875,58.32744881889764,38.3375,40.5975,53.193395784543334
BSP,random_forest,another_guy_montag,42.54875,49.92974901574803,41.70074182242991,43.05,49.31978239656519
BSP,random_forest,seldomvanilla,42.32375,63.121598425196865,37.679943535825544,46.415,52.92603239656519
BSP,random_forest,teamasterdong,40.27386682242991,66.3251998031496,33.638693535825546,41.79625,55.40331479313038
BSP,random_forest,NowYouMustClimbAlone,45.03875,59.453949803149605,27.76988707165109,39.29125,53.11875
BSP,random_forest,FuzzierSage,41.75330023364486,59.78204921259843,39.614943535825546,34.3225,40.96603239656519
BSP,random_forest,Kensham,36.097050233644865,67.03934940944882,33.25858060747664,41.11,48.7817661982826
BSP,random_forest,Holy_God_Emperor,41.68625,55.94849901574804,43.679774143302176,48.7675,42.494782396565185
BSP,random_forest,pallidio3,53.5588668224299,66.65929822834647,40.29369353582555,36.29125,39.370516198282594
BSP,random_forest,Valaha,41.21818341121496,54.109349409448825,40.841193535825546,41.698805447470825,50.757064793130375
BSP,random_forest,moochermaul,44.526483644859816,61.14369881889765,50.73,46.8875,44.01875
BSP,random_forest,sblinn,41.41875,62.13579921259843,37.37727414330218,33.3775,53.64758099141297
BSP,random_forest,ReeZoX,44.33375,59.49054822834646,36.191080607476636,41.12125,48.04456479313037
BSP,random_forest,flyflagger,50.8975,55.157249015748036,47.68119353582555,28.01375,44.591847189695564
BSP,random_forest,lnvisibleOne,48.89443341121496,50.07514862204725,45.93625,40.338152723735405,45.67051619828259
BSP,random_forest,Illunacy,46.43648364485982,58.85179822834647,36.80238707165109,34.913971789883256,46.87758099141297
BSP,random_forest,InternetDude19,43.26511682242991,54.73804822834646,39.13727414330218,40.04130544747082,49.32133099141297
BSP,random_forest,lilyisbored,50.99955023364486,54.89329921259843,50.63625,51.41875,45.830516198282595
BSP,random_forest,PeachPlumParity,42.34125,63.34184940944883,32.53,35.05875,68.55904859484778
BSP,random_forest,KittyMomo,51.7825,64.95434940944882,38.15596767912773,37.69875,56.10029859484778
BSP,random_forest,Angry_Ram,51.28353387850467,52.73869881889764,41.25744353582555,30.37375,51.6567661982826
BSP,random_forest,safvs,45.18761682242991,61.31559940944882,31.3,45.0875,52.54478239656519
BSP,random_forest,classicalmusicfan,33.980116822429906,66.30434940944882,48.09119353582555,42.885,43.34
BSP,random_forest,nate_rausch,43.50375,80.91539960629922,27.64596767912773,44.2225,43.53375
BSP,random_forest,pokolenie_zemsty,38.7625,69.02619881889764,38.80363707165109,46.84,48.416032396565186
BSP,random_forest,Yarrvee,35.83193341121495,71.17204921259844,40.94625,42.07625,41.40654859484777
BSP,random_forest,kalp456,38.66705023364486,63.58079921259843,29.754943535825547,31.21565272373541,38.8130161982826
BSP,random_forest,DF44,46.33318341121496,57.65034842519685,39.93369353582555,36.533152723735405,52.24103239656519
BSP,random_forest,iGotYouThis,47.46136682242991,54.21204921259843,43.98613707165109,45.85125,41.18426619828259
BSP,random_forest,Arbiter7000,31.318300233644862,55.44119881889765,33.37608060747664,45.26625,41.759564793130366
BSP,random_forest,flutteralt,40.22523364485981,64.30829921259843,36.83375,49.215,49.14625
BSP,random_forest,immj,49.30125,54.11529724409449,48.75108060747663,44.83125,49.032064793130374
BSP,random_forest,sarahmitchell1998,51.55125,55.920599409448826,42.88108060747663,41.19940272373541,51.330516198282595
BSP,random_forest,MeScamp,41.5651168224299,61.61639862204726,38.39119353582554,32.0625,54.846766198282594
BSP,random_forest,9Hero,38.60943341121495,60.78684940944881,42.93,36.15,53.12426619828259
BSP,random_forest,Reidir,51.3288668224299,58.94724901574804,44.179887071651095,38.94315272373541,49.19353239656519
BSP,random_forest,iamclaus,44.30943341121496,50.46954921259843,44.05988707165109,40.2175,48.15508099141297
BSP,random_forest,Theartofwriting,47.98625,62.934098425196865,38.62119353582555,47.48125,55.78801619828259
BSP,random_forest,cyanisis,37.98910046728972,64.51974901574803,39.05,40.70625,34.3517661982826
BSP,random_forest,IPLaYtoWiN,39.77875,59.91684940944882,46.67994353582555,41.3925,38.62228239656518
BSP,random_forest,vilisbon,52.56,59.11349901574804,32.547387071651094,25.63,69.81508099141297
